Timestamp,CAN_ID,DLC,DataBytes
1768600440.9959776,2181413195,8,00 00 00 00 00 00 00 00
1768600441.0042615,2147746239,8,01 00 00 00 00 00 00 00
1768600441.0151281,2181412875,8,AC 0C DD 06 00 00 20 00
1768600441.0178597,2147812032,1,01
1768600441.0286367,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.0369835,2181413195,8,00 00 00 00 00 00 00 00
1768600441.0452063,2147746239,8,01 00 00 00 00 00 00 00
1768600441.0560493,2181413195,8,00 00 00 00 00 00 00 00
1768600441.0588338,2147812032,1,01
1768600441.067146,2181412875,8,AC 0C D8 06 00 00 20 00
1768600441.077909,2181413195,8,00 00 00 00 00 00 00 00
1768600441.0862339,2147746239,8,01 00 00 00 00 00 00 00
1768600441.0970514,2181413195,8,00 00 00 00 00 00 00 00
1768600441.1054242,2147746239,8,01 00 00 00 00 00 00 00
1768600441.1135411,2181412875,8,AC 0C D9 06 00 00 20 00
1768600441.1188953,2147812032,1,01
1768600441.127154,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.1355655,2181413195,8,00 00 00 00 00 00 00 00
1768600441.146262,2147746239,8,01 00 00 00 00 00 00 00
1768600441.1545374,2181413195,8,00 00 00 00 00 00 00 00
1768600441.165449,2147746239,8,01 00 00 00 00 00 00 00
1768600441.1736372,2181412875,8,AC 0C DB 06 00 00 20 00
1768600441.1820018,2181413195,8,00 00 00 00 00 00 00 00
1768600441.1926975,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.201033,2181413195,8,00 00 00 00 00 00 00 00
1768600441.2092528,2181300382,8,00 00 66 00 00 00 00 00
1768600441.2200274,2181413195,8,00 00 00 00 00 00 00 00
1768600441.2284696,2147746239,8,01 00 00 00 00 00 00 00
1768600441.2391436,2181413195,8,00 00 00 00 00 00 00 00
1768600441.247481,2147746239,8,01 00 00 00 00 00 00 00
1768600441.2556565,2181413195,8,00 00 00 00 00 00 00 00
1768600441.2665591,2147746239,8,01 00 00 00 00 00 00 00
1768600441.2748082,2181413195,8,00 00 00 00 00 00 00 00
1768600441.27759,2147812032,1,01
1768600441.288401,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.2966628,2181413195,8,00 00 00 00 00 00 00 00
1768600441.3074772,2147746239,8,01 00 00 00 00 00 00 00
1768600441.315913,2181413195,8,00 00 00 00 00 00 00 00
1768600441.3240547,2147746239,8,01 00 00 00 00 00 00 00
1768600441.3349106,2181412875,8,AC 0C D9 06 00 00 20 00
1768600441.3376534,2147812032,1,01
1768600441.3459072,2181412875,8,AC 0C D8 06 00 00 20 00
1768600441.3567562,2181413195,8,00 00 00 00 00 00 00 00
1768600441.3650346,2147746239,8,01 00 00 00 00 00 00 00
1768600441.3757906,2181412875,8,AC 0C D9 06 00 00 20 00
1768600441.3785985,2147812032,1,01
1768600441.3869183,2181412875,8,AC 0C D9 06 00 00 20 00
1768600441.3977497,2181413195,8,00 00 00 00 00 00 00 00
1768600441.4059937,2147746239,8,01 00 00 00 00 00 00 00
1768600441.414331,2181413195,8,00 00 00 00 00 00 00 00
1768600441.425056,2147746239,8,01 00 00 00 00 00 00 00
1768600441.4334376,2181412875,8,AC 0C D8 06 00 00 20 00
1768600441.4386437,2147812032,1,01
1768600441.4470959,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.4552767,2181413195,8,00 00 00 00 00 00 00 00
1768600441.4660842,2147746239,8,01 00 00 00 00 00 00 00
1768600441.4744878,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.4771352,2147812032,1,01
1768600441.4879146,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.4962313,2181413195,8,00 00 00 00 00 00 00 00
1768600441.5070195,2147746239,8,01 00 00 00 00 00 00 00
1768600441.5155132,2181413195,8,00 00 00 00 00 00 00 00
1768600441.523551,2164332608,8,78 01 00 16 59 04 00 60
1768600441.5344076,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.542629,2181412939,8,00 00 00 08 00 00 00 00
1768600441.5509386,2181412875,8,AC 0C D9 06 00 00 20 00
1768600441.5617127,2181413195,8,00 00 00 00 00 00 00 00
1768600441.5700495,2147746239,8,01 00 00 00 00 00 00 00
1768600441.5808773,2181413195,8,00 00 00 00 00 00 00 00
1768600441.5891063,2147746239,8,01 00 00 00 00 00 00 00
1768600441.5973713,2181413195,8,00 00 00 00 00 00 00 00
1768600441.608179,2147746239,8,01 00 00 00 00 00 00 00
1768600441.616506,2181413195,8,00 00 00 00 00 00 00 00
1768600441.6247237,2147746239,8,01 00 00 00 00 00 00 00
1768600441.6355567,2181413195,8,00 00 00 00 00 00 00 00
1768600441.6438274,2164332608,8,78 01 00 16 59 04 00 60
1768600441.6546404,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.6629183,2181413195,8,00 00 00 00 00 00 00 00
1768600441.67117,2181412875,8,AC 0C DA 06 00 00 20 00
1768600441.682035,2181413195,8,00 00 00 00 00 00 00 00
1768600441.6902218,2147746239,8,01 00 00 00 00 00 00 00
1768600441.698604,2181413195,8,00 00 00 00 00 00 00 00
1768600441.7094228,2181371915,8,00 00 FF FF FF FF 00 00
1768600441.720265,2181413195,8,00 00 00 00 00 00 00 00
1768600441.7285914,2147746239,8,01 00 00 00 00 00 00 00
1768600441.7393496,2181413195,8,00 00 00 00 00 00 00 00
1768600441.747668,2147746239,8,01 00 00 00 00 00 00 00
1768600441.755913,2181413195,8,00 00 00 00 00 00 00 00
1768600441.7667875,2147746239,8,01 00 00 00 00 00 00 00
1768600441.7750373,2181413195,8,00 00 00 00 00 00 00 00
1768600441.7833111,2164332608,8,78 01 00 16 59 04 00 60
1768600441.7941003,2181412875,8,AC 0C DB 06 00 00 20 00
1768600441.8023655,2181413195,8,00 00 00 00 00 00 00 00
1768600441.8131921,2181412875,8,AC 0C DB 06 00 00 20 00
1768600441.821412,2181413195,8,00 00 00 00 00 00 00 00
1768600441.8297641,2147746239,8,01 00 00 00 00 00 00 00
1768600441.840607,2181413195,8,00 00 00 00 00 00 00 00
1768600441.848893,2147746239,8,01 00 00 00 00 00 00 00
1768600441.8571115,2181413195,8,00 00 00 00 00 00 00 00
1768600441.867861,2147746239,8,01 00 00 00 00 00 00 00
1768600441.8761728,2181413195,8,00 00 00 00 00 00 00 00
1768600441.8869736,2147746239,8,01 00 00 00 00 00 00 00
1768600441.8952718,2181413195,8,00 00 00 00 00 00 00 00
1768600441.9035242,2164332608,8,78 01 00 16 59 04 00 60
1768600441.9144433,2181412875,8,AC 0C DC 06 00 00 20 00
1768600441.9225569,2181413195,8,00 00 00 00 00 00 00 00
1768600441.9308958,2181412875,8,AC 0C D8 06 00 00 20 00
1768600441.9417005,2181413195,8,00 00 00 00 00 00 00 00
1768600441.950006,2147746239,8,01 00 00 00 00 00 00 00
1768600441.9607692,2181413195,8,00 00 00 00 00 00 00 00
1768600441.9691076,2147746239,8,01 00 00 00 00 00 00 00
1768600441.9773228,2181413195,8,00 00 00 00 00 00 00 00
1768600441.988147,2147746239,8,01 00 00 00 00 00 00 00
1768600441.9965222,2181413195,8,00 00 00 00 00 00 00 00
1768600442.0046337,2147746239,8,01 00 00 00 00 00 00 00
1768600442.0155497,2181413195,8,00 00 00 00 00 00 00 00
1768600442.0237591,2147746239,8,01 00 00 00 00 00 00 00
1768600442.034594,2181412875,8,AC 0C DB 06 00 00 20 00
1768600442.0428019,2181412939,8,00 00 00 08 00 00 00 00
1768600442.0511425,2181412875,8,AC 0C D8 06 00 00 20 00
1768600442.0619092,2181413195,8,00 00 00 00 00 00 00 00
1768600442.0702147,2147746239,8,01 00 00 00 00 00 00 00
1768600442.078519,2181413195,8,00 00 00 00 00 00 00 00
1768600442.089385,2147746239,8,01 00 00 00 00 00 00 00
1768600442.0976305,2181413195,8,00 00 00 00 00 00 00 00
1768600442.1083422,2147746239,8,01 00 00 00 00 00 00 00
1768600442.1167455,2181413195,8,00 00 00 00 00 00 00 00
1768600442.1248739,2147746239,8,01 00 00 00 00 00 00 00
1768600442.1357415,2181413195,8,00 00 00 00 00 00 00 00
1768600442.143997,2147746239,8,01 00 00 00 00 00 00 00
1768600442.1523125,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.1630843,2181413195,8,00 00 00 00 00 00 00 00
1768600442.171451,2181412875,8,AC 0C DC 06 00 00 20 00
1768600442.1822753,2181413195,8,00 00 00 00 00 00 00 00
1768600442.1904082,2147746239,8,01 00 00 00 00 00 00 00
1768600442.1988056,2181413195,8,00 00 00 00 00 00 00 00
1768600442.2095225,2147746239,8,01 00 00 00 00 00 00 00
1768600442.2178144,2181413195,8,00 00 00 00 00 00 00 00
1768600442.2260542,2147746239,8,01 00 00 00 00 00 00 00
1768600442.2369163,2181413195,8,00 00 00 00 00 00 00 00
1768600442.2451706,2147746239,8,01 00 00 00 00 00 00 00
1768600442.255973,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.2587976,2147812032,1,01
1768600442.267118,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.2778313,2181413195,8,00 00 00 00 00 00 00 00
1768600442.2861755,2147746239,8,01 00 00 00 00 00 00 00
1768600442.294522,2181413195,8,00 00 00 00 00 00 00 00
1768600442.3052225,2164332608,8,78 01 00 16 59 04 00 60
1768600442.3134718,2181412875,8,AC 0C DB 06 00 00 20 00
1768600442.3188381,2147812032,1,01
1768600442.3271117,2181412875,8,AC 0C DB 06 00 00 20 00
1768600442.335526,2181413195,8,00 00 00 00 00 00 00 00
1768600442.3461778,2147746239,8,01 00 00 00 00 00 00 00
1768600442.3544636,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.3572447,2147812032,1,01
1768600442.3681211,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.376447,2181413195,8,00 00 00 00 00 00 00 00
1768600442.3871558,2147746239,8,01 00 00 00 00 00 00 00
1768600442.3954234,2181413195,8,00 00 00 00 00 00 00 00
1768600442.4037457,2147746239,8,01 00 00 00 00 00 00 00
1768600442.4145427,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.4227998,2181413195,8,00 00 00 00 00 00 00 00
1768600442.4311693,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.441878,2181413195,8,00 00 00 00 00 00 00 00
1768600442.4502535,2147746239,8,01 00 00 00 00 00 00 00
1768600442.4609919,2181413195,8,00 00 00 00 00 00 00 00
1768600442.469259,2147746239,8,01 00 00 00 00 00 00 00
1768600442.4775305,2181413195,8,00 00 00 00 00 00 00 00
1768600442.4883602,2147746239,8,01 00 00 00 00 00 00 00
1768600442.4966304,2181413195,8,00 00 00 00 00 00 00 00
1768600442.5049005,2147746239,8,01 00 00 00 00 00 00 00
1768600442.5157588,2181413195,8,00 00 00 00 00 00 00 00
1768600442.5239818,2147746239,8,01 00 00 00 00 00 00 00
1768600442.5348015,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.543085,2181412939,8,00 00 00 08 00 00 00 00
1768600442.5512953,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.5621212,2181413195,8,00 00 00 00 00 00 00 00
1768600442.5704312,2147746239,8,01 00 00 00 00 00 00 00
1768600442.578682,2181413195,8,00 00 00 00 00 00 00 00
1768600442.589513,2147746239,8,01 00 00 00 00 00 00 00
1768600442.5978353,2181413195,8,00 00 00 00 00 00 00 00
1768600442.6085894,2147746239,8,01 00 00 00 00 00 00 00
1768600442.6168883,2181413195,8,00 00 00 00 00 00 00 00
1768600442.6251214,2147746239,8,01 00 00 00 00 00 00 00
1768600442.635943,2181413195,8,00 00 00 00 00 00 00 00
1768600442.6387444,2147812032,1,01
1768600442.647201,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.6578584,2181413195,8,00 00 00 00 00 00 00 00
1768600442.6661508,2147746239,8,01 00 00 00 00 00 00 00
1768600442.6769147,2181413195,8,00 00 00 00 00 00 00 00
1768600442.685239,2147746239,8,01 00 00 00 00 00 00 00
1768600442.6934824,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.6989062,2147812032,1,01
1768600442.7070765,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.7154226,2181413195,8,00 00 00 00 00 00 00 00
1768600442.7261207,2147746239,8,01 00 00 00 00 00 00 00
1768600442.734497,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.7453263,2147746239,8,01 00 00 00 00 00 00 00
1768600442.753535,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.7618089,2181413195,8,00 00 00 00 00 00 00 00
1768600442.772627,2181412875,8,AC 0C D8 06 00 00 20 00
1768600442.780969,2181413195,8,00 00 00 00 00 00 00 00
1768600442.7891839,2181412939,8,00 00 00 08 00 00 00 00
1768600442.8000526,2181413195,8,00 00 00 00 00 00 00 00
1768600442.8082144,2147746239,8,01 00 00 00 00 00 00 00
1768600442.819037,2181413195,8,00 00 00 00 00 00 00 00
1768600442.8274217,2147746239,8,01 00 00 00 00 00 00 00
1768600442.8356009,2181413195,8,00 00 00 00 00 00 00 00
1768600442.8465385,2147746239,8,01 00 00 00 00 00 00 00
1768600442.854795,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.857711,2147812032,1,01
1768600442.8683863,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.8766305,2181413195,8,00 00 00 00 00 00 00 00
1768600442.887379,2147746239,8,01 00 00 00 00 00 00 00
1768600442.8956516,2181413195,8,00 00 00 00 00 00 00 00
1768600442.9039645,2164332608,8,78 01 00 16 59 04 00 60
1768600442.9148986,2181412875,8,AC 0C D9 06 00 00 20 00
1768600442.917539,2147812032,1,01
1768600442.9258115,2181412875,8,AC 0C DB 06 00 00 20 00
1768600442.9366114,2181413195,8,00 00 00 00 00 00 00 00
1768600442.9449604,2147746239,8,01 00 00 00 00 00 00 00
1768600442.955686,2181412875,8,AC 0C DA 06 00 00 20 00
1768600442.9585557,2147812032,1,01
1768600442.9668424,2181412875,8,AC 0C DC 06 00 00 20 00
1768600442.9776096,2181413195,8,00 00 00 00 00 00 00 00
1768600442.9858913,2147746239,8,01 00 00 00 00 00 00 00
1768600442.9942303,2181413195,8,00 00 00 00 00 00 00 00
1768600443.0049767,2147746239,8,01 00 00 00 00 00 00 00
1768600443.01329,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.0240686,2181413195,8,00 00 00 00 00 00 00 00
1768600443.0325325,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.040561,2181412939,8,00 00 00 08 00 00 00 00
1768600443.051421,2147746239,8,01 00 00 00 00 00 00 00
1768600443.0597103,2181413195,8,00 00 00 00 00 00 00 00
1768600443.0679293,2147746239,8,01 00 00 00 00 00 00 00
1768600443.0787554,2181413195,8,00 00 00 00 00 00 00 00
1768600443.0870686,2147746239,8,01 00 00 00 00 00 00 00
1768600443.0978527,2181413195,8,00 00 00 00 00 00 00 00
1768600443.1061027,2147746239,8,01 00 00 00 00 00 00 00
1768600443.1145945,2181413195,8,00 00 00 00 00 00 00 00
1768600443.125184,2147746239,8,01 00 00 00 00 00 00 00
1768600443.1335468,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.1417375,2181413195,8,00 00 00 00 00 00 00 00
1768600443.1525795,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.160835,2181413195,8,00 00 00 00 00 00 00 00
1768600443.1716416,2147746239,8,01 00 00 00 00 00 00 00
1768600443.1799612,2181413195,8,00 00 00 00 00 00 00 00
1768600443.188172,2147746239,8,01 00 00 00 00 00 00 00
1768600443.1990654,2181413195,8,00 00 00 00 00 00 00 00
1768600443.2072592,2147746239,8,01 00 00 00 00 00 00 00
1768600443.215698,2181413195,8,00 00 00 00 00 00 00 00
1768600443.2263732,2147746239,8,01 00 00 00 00 00 00 00
1768600443.2346606,2181412875,8,AC 0C D9 06 00 00 20 00
1768600443.239962,2147812032,1,01
1768600443.2484722,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.2565486,2181413195,8,00 00 00 00 00 00 00 00
1768600443.2673776,2147746239,8,01 00 00 00 00 00 00 00
1768600443.2756066,2181413195,8,00 00 00 00 00 00 00 00
1768600443.2839444,2147746239,8,01 00 00 00 00 00 00 00
1768600443.294708,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.2975242,2147812032,1,01
1768600443.3083234,2181412875,8,AC 0C D9 06 00 00 20 00
1768600443.3167121,2181413195,8,00 00 00 00 00 00 00 00
1768600443.3248458,2147746239,8,01 00 00 00 00 00 00 00
1768600443.3357174,2181412875,8,AC 0C D9 06 00 00 20 00
1768600443.344015,2164332608,8,78 01 00 16 59 04 00 60
1768600443.3522577,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.3630712,2181413195,8,00 00 00 00 00 00 00 00
1768600443.37132,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.3795638,2181413195,8,00 00 00 00 00 00 00 00
1768600443.3903894,2147746239,8,01 00 00 00 00 00 00 00
1768600443.3987882,2181413195,8,00 00 00 00 00 00 00 00
1768600443.4094698,2147746239,8,01 00 00 00 00 00 00 00
1768600443.4178421,2181413195,8,00 00 00 00 00 00 00 00
1768600443.426062,2164332608,8,78 01 00 16 59 04 00 60
1768600443.4368258,2181413195,8,00 00 00 00 00 00 00 00
1768600443.4451287,2147746239,8,01 00 00 00 00 00 00 00
1768600443.453439,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.458835,2147812032,1,01
1768600443.467115,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.4778204,2181413195,8,00 00 00 00 00 00 00 00
1768600443.486146,2147746239,8,01 00 00 00 00 00 00 00
1768600443.4943573,2181413195,8,00 00 00 00 00 00 00 00
1768600443.4997435,2147812032,1,01
1768600443.5079856,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.5162983,2181413195,8,00 00 00 00 00 00 00 00
1768600443.5270603,2147746239,8,01 00 00 00 00 00 00 00
1768600443.5353243,2181413195,8,00 00 00 00 00 00 00 00
1768600443.5461278,2147746239,8,01 00 00 00 00 00 00 00
1768600443.5544016,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.5572495,2147812032,1,01
1768600443.5681012,2181412875,8,AC 0C DC 06 00 00 20 00
1768600443.576274,2181413195,8,00 00 00 00 00 00 00 00
1768600443.5845509,2147746239,8,01 00 00 00 00 00 00 00
1768600443.5953963,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.6037495,2164332608,8,78 01 00 16 59 04 00 60
1768600443.6145272,2181412875,8,AC 0C D9 06 00 00 20 00
1768600443.6227646,2181413195,8,00 00 00 00 00 00 00 00
1768600443.6310704,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.6418078,2181413195,8,00 00 00 00 00 00 00 00
1768600443.6501594,2147746239,8,01 00 00 00 00 00 00 00
1768600443.6584823,2181413195,8,00 00 00 00 00 00 00 00
1768600443.6692271,2147746239,8,01 00 00 00 00 00 00 00
1768600443.6774502,2181413195,8,00 00 00 00 00 00 00 00
1768600443.6883297,2147746239,8,01 00 00 00 00 00 00 00
1768600443.696525,2181413195,8,00 00 00 00 00 00 00 00
1768600443.7048028,2147746239,8,01 00 00 00 00 00 00 00
1768600443.7157176,2181412875,8,AC 0C DC 06 00 00 20 00
1768600443.7238848,2147746239,8,01 00 00 00 00 00 00 00
1768600443.7323048,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.7429922,2181413195,8,00 00 00 00 00 00 00 00
1768600443.7512932,2181412875,8,AC 0C DA 06 00 00 20 00
1768600443.7620788,2181413195,8,00 00 00 00 00 00 00 00
1768600443.770409,2147746239,8,01 00 00 00 00 00 00 00
1768600443.778641,2181413195,8,00 00 00 00 00 00 00 00
1768600443.7894855,2181412939,8,00 00 00 08 00 00 00 00
1768600443.797756,2181413195,8,00 00 00 00 00 00 00 00
1768600443.8060195,2147746239,8,01 00 00 00 00 00 00 00
1768600443.8168244,2181413195,8,00 00 00 00 00 00 00 00
1768600443.825024,2147746239,8,01 00 00 00 00 00 00 00
1768600443.835917,2181412875,8,AC 0C DC 06 00 00 20 00
1768600443.8386698,2147812032,1,01
1768600443.8469453,2181412875,8,AC 0C DC 06 00 00 20 00
1768600443.8577852,2181413195,8,00 00 00 00 00 00 00 00
1768600443.8661351,2147746239,8,01 00 00 00 00 00 00 00
1768600443.8743312,2181413195,8,00 00 00 00 00 00 00 00
1768600443.885128,2164332608,8,78 01 00 16 59 04 00 60
1768600443.893456,2181412875,8,AC 0C DB 06 00 00 20 00
1768600443.904181,2181413195,8,00 00 00 00 00 00 00 00
1768600443.912513,2181412875,8,AC 0C DC 06 00 00 20 00
1768600443.9207258,2181413195,8,00 00 00 00 00 00 00 00
1768600443.9316428,2147746239,8,01 00 00 00 00 00 00 00
1768600443.9398623,2181413195,8,00 00 00 00 00 00 00 00
1768600443.9481409,2147746239,8,01 00 00 00 00 00 00 00
1768600443.9589248,2181413195,8,00 00 00 00 00 00 00 00
1768600443.967239,2147746239,8,01 00 00 00 00 00 00 00
1768600443.9780252,2181413195,8,00 00 00 00 00 00 00 00
1768600443.986284,2147746239,8,01 00 00 00 00 00 00 00
1768600443.9945395,2181413195,8,00 00 00 00 00 00 00 00
1768600444.0053737,2164332608,8,78 01 00 16 59 04 00 60
1768600444.0136855,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.0219274,2181413195,8,00 00 00 00 00 00 00 00
1768600444.0327668,2181412875,8,AC 0C DB 06 00 00 20 00
1768600444.0409703,2181412939,8,00 00 00 08 00 00 00 00
1768600444.0493073,2147746239,8,01 00 00 00 00 00 00 00
1768600444.0601234,2181413195,8,00 00 00 00 00 00 00 00
1768600444.0684805,2147746239,8,01 00 00 00 00 00 00 00
1768600444.0791628,2181413195,8,00 00 00 00 00 00 00 00
1768600444.0874214,2147746239,8,01 00 00 00 00 00 00 00
1768600444.0957499,2181413195,8,00 00 00 00 00 00 00 00
1768600444.1065652,2147746239,8,01 00 00 00 00 00 00 00
1768600444.115032,2181413195,8,00 00 00 00 00 00 00 00
1768600444.1230657,2164332608,8,78 01 00 16 59 04 00 60
1768600444.1338854,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.1421812,2181413195,8,00 00 00 00 00 00 00 00
1768600444.1529658,2181412875,8,AC 0C DD 06 00 00 20 00
1768600444.161217,2181413195,8,00 00 00 00 00 00 00 00
1768600444.1694622,2147746239,8,01 00 00 00 00 00 00 00
1768600444.1803732,2181413195,8,00 00 00 00 00 00 00 00
1768600444.1885905,2147746239,8,01 00 00 00 00 00 00 00
1768600444.1968668,2181413195,8,00 00 00 00 00 00 00 00
1768600444.2076907,2147746239,8,01 00 00 00 00 00 00 00
1768600444.216007,2181413195,8,00 00 00 00 00 00 00 00
1768600444.2267933,2164332608,8,78 01 00 16 59 04 00 60
1768600444.235114,2181413195,8,00 00 00 00 00 00 00 00
1768600444.2432628,2164332608,8,78 01 00 16 59 04 00 60
1768600444.254083,2181412875,8,AC 0C DB 06 00 00 20 00
1768600444.2624302,2181413195,8,00 00 00 00 00 00 00 00
1768600444.2706513,2181412875,8,AC 0C DB 06 00 00 20 00
1768600444.2815585,2181413195,8,00 00 00 00 00 00 00 00
1768600444.289738,2181412939,8,00 00 00 08 00 00 00 00
1768600444.300544,2181413195,8,00 00 00 00 00 00 00 00
1768600444.3087962,2147746239,8,01 00 00 00 00 00 00 00
1768600444.3171132,2181413195,8,00 00 00 00 00 00 00 00
1768600444.3279552,2147746239,8,01 00 00 00 00 00 00 00
1768600444.3361793,2181413195,8,00 00 00 00 00 00 00 00
1768600444.344492,2147746239,8,01 00 00 00 00 00 00 00
1768600444.3554375,2181412875,8,AC 0C D8 06 00 00 20 00
1768600444.363536,2164332608,8,78 01 00 16 59 04 00 60
1768600444.371828,2181412875,8,AC 0C D9 06 00 00 20 00
1768600444.3826554,2181413195,8,00 00 00 00 00 00 00 00
1768600444.3909116,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.401727,2181413195,8,00 00 00 00 00 00 00 00
1768600444.4099917,2181300382,8,00 00 66 00 00 00 00 00
1768600444.418296,2181413195,8,00 00 00 00 00 00 00 00
1768600444.4290733,2147746239,8,01 00 00 00 00 00 00 00
1768600444.4374318,2181413195,8,00 00 00 00 00 00 00 00
1768600444.445655,2147746239,8,01 00 00 00 00 00 00 00
1768600444.456453,2181413195,8,00 00 00 00 00 00 00 00
1768600444.4647558,2147746239,8,01 00 00 00 00 00 00 00
1768600444.4754841,2181412875,8,AC 0C DD 06 00 00 20 00
1768600444.4784179,2147812032,1,01
1768600444.4865954,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.4974961,2181413195,8,00 00 00 00 00 00 00 00
1768600444.5057228,2147746239,8,01 00 00 00 00 00 00 00
1768600444.5139823,2181413195,8,00 00 00 00 00 00 00 00
1768600444.5194213,2147812032,1,01
1768600444.527582,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.5383987,2181413195,8,00 00 00 00 00 00 00 00
1768600444.546681,2147746239,8,01 00 00 00 00 00 00 00
1768600444.5549169,2181413195,8,00 00 00 00 00 00 00 00
1768600444.56576,2147746239,8,01 00 00 00 00 00 00 00
1768600444.5740001,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.5768194,2147812032,1,01
1768600444.5876546,2181412875,8,AC 0C DA 06 00 00 20 00
1768600444.5958593,2181413195,8,00 00 00 00 00 00 00 00
